"name","category","color","経度","緯度"
"白山神社","landmark_and_historical_building","white","140.3564456","35.1921148"
"白岩温泉","travel_company","white","138.986333","34.963583"
"東白楽 バス停","transportation","white","139.629441","35.483166"
"白山","mountain","white","130.635582","32.672557"
"昭和シェル 白国SS","gas_station","white","134.706256","34.858237"
"イーネットATM ファミリーマート白河二丁目 共同出張所",,"white","139.803582","35.682113"
"白いおうちの整骨院","health_and_medical","white","130.7375405","32.8510048"
"B&Dドラッグストア 天白山根店",,"white","136.9764425","35.1096254"
"白さぎ荘","hotel","white","130.015206","33.196831"
"白濱建設株式会社","construction_services","white","137.1946478","34.938789"
"一般社団法人 白神コミュニケーションズ",,"white","140.0320897","40.2063878"
"白岡市生涯学習センター こもれびの森","community_center","white","139.676087","36.018418"
"コインランドリー白くまくん湯本店","laundromat","white","140.8422302","37.0069809"
"JA鶴岡 もんとあ～る 白山店","farmers_market","white","139.7779219","38.7255033"
"白楽荘特別養護老人ホーム","public_service_and_government","white","136.15561","36.245941"
"白山洞門","structure_and_geography","white","133.013977","32.723937"
"白虎飯店","chinese_restaurant","white","140.1494456","35.6653273"
"モノ・エディションクラッセ白金店","shopping","white","139.72272","35.639726"
"北白川小倉町","transportation","white","135.790031","35.031724"
"MIPSマツシタパソコンスクール白鳥校","education","white","134.346809","34.246342"
"白岡中学校","high_school","white","139.6628257","36.0240051"
"ホンダカーズ三重四日市白須賀店","car_dealer","white","136.643075","34.992447"
"クラフトハートトーカイ・カインズホーム白河モール店","home_improvement_store","white","140.19737","37.117958"
"白楽コーポラティブハウス","real_estate_agent","white","139.47336","35.31776"
"白角折神社","religious_organization","white","130.500273","33.315425"
"焼肉白頭山","barbecue_restaurant","white","141.347393","43.057985"
"白木屋野洲北口駅前店","japanese_restaurant","white","136.022857","35.069222"
"白骨温泉湯元齋藤別館","onsen","white","137.626225","36.153387"
"白山沼公園","park","white","139.867298","37.510136"
"目白スペインバル","spanish_restaurant","white","139.7078383","35.7241984"
"白馬ピエモン・ヤマジュウ","hotel","white","137.841016","36.697052"
"有限会社　白田タイヤ商会","tire_dealer_and_repair","white","143.05512","42.9215269"
"麺場田所商店白井店","japanese_restaurant","white","140.057518","35.79789"
"白浜治療院","acupuncture","white","138.98142","34.70722"
"白馬五竜かたくり苑","structure_and_geography","white","137.829296","36.660403"
"クレバリーホーム仙台太白店",,"white","140.8760056","38.1988361"
"白水台北公園","park","white","132.780438","33.878299"
"ぽれぽれ白橿コンフォート","retirement_home","white","135.7782982","34.4803168"
"南部白雲木彫刻工房","professional_services","white","136.9482417","36.571155"
"白美 hakuvi セルフホワイトニング専門店",,"white","137.8229461","35.5149282"
"白山社","religious_organization","white","136.936697","35.144887"
"白河運輸","professional_services","white","140.1704003","36.1390694"
"白樺亭","japanese_restaurant","white","138.859731","36.472314"
"白鷹町商工会青年部","community_center","white","140.1051674","38.183383"
"ユニクロ　メガステージ白河店","clothing_store","white","140.1925957","37.1168483"
"社会福祉法人 大鶴福祉会　白毫こども園","preschool","white","130.889942","33.37031"
"白根福音教会","religious_organization","white","139.548159","35.4806111"
"白ぎく","japanese_restaurant","white","140.3442311","38.2526829"
"峰乃白梅酒造株式会社","liquor_store","white","139.063","37.9088"
"山岡白竹堂","retail","white","135.7657648","35.007497"
"東京靴流通センター 高田馬場新目白通り店","shoe_store","white","139.706269","35.71591"
"白石中華食堂 BOO","chinese_restaurant","white","141.390626","43.048829"
"本所白百合幼稚園","day_care_preschool","white","139.805343","35.701987"
"ヒマラヤカリー 白金店",,"white","139.733671","35.643194"
"白神酒造","commercial_industrial","white","140.325748","40.585593"
"白草公園","park","white","129.08296","33.049564"
"白石市役所","town_hall","white","140.617106","38.002557"
"民宿ドライブイン白樺","hotel","white","133.826582","34.176664"
"上野田 (白岡市)","landmark_and_historical_building","white","139.6858278","36.0288444"
"白石温麺茶屋","japanese_restaurant","white","140.6197222","38.0022222"
"つきよみ白金台","community_services_non_profits","white","139.921875","34.3071439"
"食事処白鳥","japanese_restaurant","white","135.608347","34.555451"
"白馬三枝美術館","art_museum","white","139.2805","36.1455761"
"白根家","bar","white","139.671923","35.278378"
"仙台銀行白石支店","banks","white","140.622527","38.003079"
"クイーンズ伊勢丹目白店",,"white","139.707348","35.721599"
"白石市役所中央公民館","community_center","white","140.627812","38.005601"
"D-Market 白壁店","supermarket","white","136.9132614","35.1818739"
"ガリバー練馬目白通り店","car_dealer","white","139.639613","35.739773"
"コメダ珈琲店白島キューガーデン店","coffee_shop","white","132.464492","34.405229"
"白木屋 JR野田駅前店","bar","white","135.476079","34.689238"
"神戸白十字垂水店","cafe","white","135.064077","34.642371"
"白井屋プロジェクト","arts_and_entertainment","white","139.0700989","36.3903275"
"白木屋仙台東口駅前店","restaurant","white","140.885054","38.259513"
"白浜中央海岸","beach","white","138.9737796","34.696346"
"白嶽","mountain","white","129.24981","34.264026"
"白糠IC除雪ステーション","public_service_and_government","white","143.9636","43.07676"
"ヨークベニマル メガステージ白河店","grocery_store","white","140.191829","37.117164"
"白梅食堂","japanese_restaurant","white","134.912263","34.3297924"
"紳士服のコナカ 文京白山店","clothing_store","white","139.752688","35.713578"
"美濃白川クオーレの里管理事務所","park","white","137.219184","35.5959264"
"錦 濃熟鷄白湯","japanese_restaurant","white","138.6334451","36.3417843"
"白髭公園","park","white","139.81542","35.728019"
"ローソン　白浜町白浜店","convenience_store","white","135.3452194","33.6846972"
"ホテルグレース白馬","hotel","white","137.8411265","36.7003655"
"サンサンパーク白馬","park","white","137.865692","36.648137"
"若駒白雲閣","japanese_restaurant","white","135.0474825","35.1637443"
"白山","japanese_restaurant","white","140.474162","37.731502"
"特別養護老人ホーム白銀","retirement_home","white","130.8766056","33.8680142"
"白魚稲荷神社","religious_organization","white","139.751192","35.547439"
"白幡中学校","school","white","139.652938","35.847556"
"白根ゴルフスタジアム","golf_course","white","138.502406","35.632451"
"白崎海洋公園オートキャンプ場","park","white","135.0704285","33.9768125"
"白鳥幼稚園","preschool","white","136.906445","35.1258504"
"白山ろく体育館","active_life","white","136.625226","36.354201"
"陽なたや 〜only one noodle〜鶏白湯ラーメン","japanese_restaurant","white","140.75177","40.8227844"
"白山白川郷ホワイトロード　情報ページ","travel","white","136.7638206","36.2624594"
"しゃぶしゃぶ温野菜神保町白山通り店","indian_restaurant","white","139.765","35.6817"
"白木谷梅林","park","white","130.7741636","33.8141936"
"司法書士法人リーガルオフィス白金","lawyer","white","139.7327538","35.6440738"
"シトロエン天白","automotive_parts_and_accessories","white","136.9740081","35.1039169"
"N'shair白金店","beauty_salon","white","139.731457","35.6440513"
"山中湖白鳥號","travel","white","138.8509544","35.4224784"
"白鳳神社","religious_organization","white","141.3282108","36.031245"
"ホテルシェラリゾート白馬  Hotel Sierra resort Hakuba","hotel","white","137.8621124","36.7345833"
"Honda Cars 四街道佐倉白銀店","car_dealer","white","140.252897","35.711088"
"個別指導の学習塾 スクールIE 白木原駅前校",,"white","130.481132","33.528936"
"セブン銀行ATM セブン-イレブン 白岡千駄野店 共同出張所",,"white","139.672308","36.014322"
"白瀧屋明治町店","diner","white","130.447136","33.041425"
"ケーズデンキ白井店","audio_visual_equipment_store","white","140.018898","35.772274"
"白鴎大学足利高等学校富田校舎","college_university","white","139.52561","36.314514"
"白水乳腺クリニック","health_and_medical","white","130.472764","33.519287"
"白山市鶴来総合文化会館・クレイン","theatre","white","136.598202","36.483747"
"グランドホテル白山","hotel","white","136.564722","36.5245952"
"白船荘新宅旅館","hotel","white","137.628398","36.153496"
"白梅学園短期大学","college_university","white","139.4520994","35.7252893"
"相互白衣",,"white","135.4973428","34.6039503"
"白石メディカル薬局","pharmacy","white","141.396486","43.045538"
"白神山地","mountain","white","140.2269387","40.5432206"
"ウエルシア大網白里店 (調剤薬局)",,"white","140.3123016","35.5160942"
"アイフルホーム白河店","construction_services","white","140.1915228","37.1306667"
"おかやま白桃パフェDays＠大阪","cafe","white","135.4926605","34.6984596"
"天白川","river","white","136.91774","35.06968"
"白坂の森スポーツ公園","park","white","140.2","37.1167"
"株式会社　ヤマト白蟻研究所","engineering_services","white","135.545533","34.5409112"
"北原白秋歌碑","monument","white","135.78536","34.676251"
"ダイユーエイト白石店",,"white","140.630971","38.031243"
"ファミリーマート 白鷹町広野店","convenience_store","white","140.071627","38.157883"
"白木屋瓦町駅前店","eat_and_drink","white","134.052224","34.339507"
"太平洋クラブ&アソシエイツ白河リゾート","golf_course","white","140.03737","37.249703"
"セブン銀行梅田白馬車ビルATMコーナー","bank_credit_union","white","135.502161","34.702566"
"白鹿記念酒造博物館","museum","white","135.338041","34.727854"
"餃子の王将北白川店","chinese_restaurant","white","135.791549","35.038982"
"天白製本紙工（製本・折加工相談センター）",,"white","136.9610539","35.0679242"
"青い森信用金庫白銀支店","bank_credit_union","white","141.541503","40.519744"
"白水庁舎","central_government_office","white","131.0820839","32.8251217"
"【世界遺産】ひだ 白川郷　THE WORLD HERITAGE SHIRAKAWA-GO","landmark_and_historical_building","white","136.9054795","36.2583202"
"ヤマダ電機テックランド札幌白石店","electronics","white","141.430909","43.037567"
"学研 長町みらい／今朝白みらい教室","school","white","138.8565525","37.458736"
